Molecule_ChEMBLID;Smiles;Standard_Value
CHEMBL4525643;Fc1ccc(Nc2nc(Nc3ccc(F)cc3)nc(-c3cn(-c4ccc(-c5nc(-c6ccc(F)cc6)c(-c6ccc(F)cc6)o5)cc4)nn3)n2)cc1;2300.0
CHEMBL4533286;CCN(CC)c1nc(-c2cn(-c3cccc(-c4nc(-c5ccccc5)c(-c5ccccc5)o4)c3)nn2)nc(N(CC)CC)n1;20700.0
CHEMBL4452767;O=S(=O)(Cc1nc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)o1)c1ccc(-n2cc(-c3cccc(F)c3)nn2)cc1;40000.0
CHEMBL227875;O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2;400.0
CHEMBL4129851;O=[N+]([O-])c1ccccc1-c1nnc(-c2ccc(C(c3c[nH]c4ccc(Cl)cc34)c3c[nH]c4ccc(Cl)cc34)cc2)o1;64200.0
CHEMBL4856170;CCCCc1ccc(-c2nc(C[C@H](N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)OC)c[nH]2)cc1.Cl.Cl;8.74
CHEMBL4875565;CCc1ccc(-c2nc(C[C@H](N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)OC)c[nH]2)cc1.Cl.Cl;20.0
CHEMBL4845704;CCc1ccc(-c2nc(C[C@H](N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc3ccccc3)c[nH]2)cc1.Cl.Cl;20.0
CHEMBL4082442;CC(C)(C)c1ccc(-c2nc(C[C@H](N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3c[nH]c(-c4ccc(C(C)(C)C)cc4)n3)C(=O)NCc3ccccc3)c[nH]2)cc1;6.7
CHEMBL1231498;Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OCCCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)[C@@H](O)[C@H]1O;203.0
CHEMBL3438735;Cc1cc2c(N)nc(=O)n(CC(=O)Nc3ccccc3)c2s1;100000.0
CHEMBL3438069;CC(C)(C)C(=O)CN1Cc2ccccc2NCCC1=O;194984.46
CHEMBL3451882;COc1ccc(-n2cc(CNC(=O)c3ccc[nH]3)nn2)cc1;30199.52
CHEMBL3623393;O=c1cc(COc2ccccc2)occ1Oc1cccc(Cl)c1Cl;1250.0
CHEMBL3438306;COc1ccc2c3c1CN(C(C)=O)CC3=CC(C)(C)CO2;194984.46
CHEMBL3438378;O=C(O)c1cn(-c2ccccn2)c(=O)c2ccccc12;20498.66
CHEMBL3439141;O=C(CCNc1ncccn1)Nc1ccc(Cn2cncn2)cc1;30199.52
CHEMBL4755686;N[C@H](CC(=O)O)C(=O)Nc1cccc(OC(F)(F)F)c1;11300.0
CHEMBL3623432;Cn1cc(Oc2cccc(Cl)c2Cl)c(=O)cc1COc1ccccc1;220.0
CHEMBL3623424;CCCCn1cc(Oc2ccc(Cl)cc2C)c(=O)cc1COc1ccccc1;630.0
CHEMBL4796187;Nc1nc(-c2ccc(Br)cc2)cc(-c2nc3ccccc3c(=O)[nH]2)n1;47300.0
CHEMBL4741015;CSc1ccc(-c2cc(-c3nc4ccccc4c(=O)[nH]3)nc(N)n2)cc1;22400.0
CHEMBL4792272;NC[C@H]1O[C@@H](O[C@@H]([C@H](NC(=O)OCc2ccccc2)C(=O)O)[C@@H]2CC[C@H](n3ccc(=O)[nH]c3=O)C2)[C@H](O)[C@@H]1O;500000.0
CHEMBL4747325;COCCn1cc(-c2csc(-c3cn(C(=O)OC(C)(C)C)c4ccccc34)n2)c2ccccc21;6.9
CHEMBL4080458;CN(C/C=C/c1ccc(F)cc1)Cc1ccc2c(c1)OCCC2.Cl;1000.0
CHEMBL4095410;C/C=C/CN(C)Cc1ccc2c(c1)CCO2.Cl;1000.0
CHEMBL4093526;Cc1ccc(/C=C/CN(C)Cc2ccc3c(c2)CCO3)cc1.Cl;29.0
CHEMBL4093119;CCOc1ccc(/C=C/CN(C)Cc2ccc3c(c2)CCO3)cc1.Cl;6.9
CHEMBL4072354;CN(C/C=C/c1ccc([N+](=O)[O-])cc1)Cc1ccc2c(c1)CCO2.Cl;1000.0
CHEMBL4102707;CN(C/C=C/c1ccc(C(F)(F)F)cc1F)Cc1ccc2c(c1)CCO2.Cl;5.8
CHEMBL4095914;CC(C)N(C/C=C/c1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)CCO2.Cl;1000.0
CHEMBL4066979;CN(CC/C=C/c1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2.Cl;1000.0
CHEMBL4743887;Cc1ccc(S(=O)(=O)NCc2[nH]nnc2CNC2CCCCC2)cc1;1500.0
CHEMBL4753298;CC(=O)OCc1nn[nH]c1CNS(=O)(=O)c1ccc(I)cc1;48000.0
CHEMBL3358486;O=C(NCCCn1cnc([N+](=O)[O-])n1)c1cc2ccccc2s1;107000.0
CHEMBL4206018;O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(-c2ccc(Cl)cc2)no1;96000.0
CHEMBL4786213;NC(=O)c1ccc(NC(=O)c2cc3cc([N+](=O)[O-])ccc3s2)cc1;300000.0
CHEMBL3094351;CCNC(=O)Nc1nc2cc(-c3cnc(N4CCC(CC)(C(=O)O)CC4)nc3)cc(-c3ccccn3)c2s1;0.012
CHEMBL4106598;CC1C/C(=C2\O[C@@H]3CC(=O)N3C2C(=O)O)C(=O)O1;1.8
CHEMBL3088281;CCOC(=O)c1sc(-c2ccccn2)nc1N1CCC(NCc2cccc(C(F)(F)F)c2)CC1;29100.0
CHEMBL4740160;CCCCCCc1ccc(C(=O)NCCn2cc(CCCCCc3c[nH]c(N)n3)nn2)cc1;700.0
CHEMBL4757594;C/C(=C/c1ccccc1)Cn1cc(CCCCCc2nc(N)[nH]c2-c2ccc(-c3ccccc3)cc2)nn1;1340.0
CHEMBL99932;Nc1cccc2cccnc12;79000.0
CHEMBL3702509;CSC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31;260.0
CHEMBL3702512;CCOC[C@H]1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31;380.0
CHEMBL3702542;COC[C@H]1[C@@H](C)OC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1[C@H](C)O[C@H](C)CN31;2100.0
CHEMBL3702534;COC[C@@H]1[C@@H](C)OC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31;170.0
CHEMBL3971377;CCOc1ccc2nc(O)c(CNc3ccc4[nH]ncc4c3)cc2c1;4540.0
CHEMBL3920193;Cc1ccc(CNC(=O)CN(C)S(=O)(=O)c2cc(Br)cnc2N)cc1;3310.0
CHEMBL3964364;CCn1cnc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(OC)cc3)CC2)c1;3310.0
CHEMBL3970515;COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3cn(C(C)C)cn3)CC2)cc1OC;2220.0
CHEMBL3891183;CCn1nc(-c2ccc([N+](=O)[O-])cc2)nc2c(=O)n(C)c(=O)nc1-2;40.0
CHEMBL4217358;CCn1cc(-c2ccnc(N)n2)c2cc(Br)ccc21.Cl;66200.0
CHEMBL4207223;Cc1ccc(C(=O)NC(=S)NNC(=O)COc2ccc(C(C)C)cc2)o1;30000.0
CHEMBL4203400;CC(C)c1ccc(OCC(=O)NNC(=S)NC(=O)Cc2ccco2)cc1;25000.0
CHEMBL3676408;CCCCCOC1CN(C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)C1;25.0
CHEMBL1807943;O=C1C=Cc2occ(C(=O)c3ccccc3)c2C1=O;100000.0
CHEMBL1807948;COc1ccc(C(=O)c2coc3c2C(=O)C(=O)C=C3Br)cc1;100000.0
CHEMBL3621751;Cn1cc(Oc2cccc([N+](=O)[O-])c2Cl)c(=O)cc1COc1ccccc1;660.0
CHEMBL3623422;Cc1cc(Cl)ccc1Oc1cn(C)c(COc2ccccc2)cc1=O;110.0
CHEMBL3623408;Cc1ccc(Oc2coc(/C=C/c3ccccc3)cc2=O)c(C)c1;5330.0
CHEMBL1795953;CN(CCCNC(=O)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1[S+]2[O-])C1CCCCC1;85000.0
CHEMBL1795954;CN(CCCNC(=O)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2)C1CCCCC1;280000.0
CHEMBL1795955;O=C(NCCCSC1CCCCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1[S+]2[O-];1000000.0
CHEMBL1795352;CCCCN(C)CCCNC(=O)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1[S+]2[O-];110000.0
CHEMBL1732897;O=C(NCCCN1CCOCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2;800000.0
CHEMBL1796112;CC1CCCN(CCCNC(=O)c2ccc3c(c2)N(Cc2cccc(Cl)c2)C(=O)c2ccccc2[S+]3[O-])C1;150000.0
CHEMBL3483649;COc1cc(-c2cc(NC3CCCC3)nc3[nH]ccc23)nc(N)n1;2702.01
CHEMBL3480582;COc1ccc(NC2CCCN(Cc3cnc(N(C)C)s3)C2)cc1OC;30199.52
CHEMBL3623396;Cc1cc(Cl)ccc1Oc1coc(/C=C/c2ccccc2)cc1=O;4880.0
CHEMBL3481804;Cc1ccc(F)cc1-c1ccc(N)nc1;194984.46
CHEMBL3484062;CCOCC1CCN(C(=O)C(c2ccccc2F)N(C)C)CC1;30199.52
CHEMBL4855790;COc1cc(C)cc2c1C(=O)c1c(O)cc(O)c(Cl)c1[C@H]2[C@@H]1c2cc(C)cc(OC)c2C(=O)c2c(O)cc(O)c(Cl)c21;30000.0
CHEMBL4225730;COc1ccc2nccc(CC[C@H]3OC[C@H](NCc4ccc5c(c4)NC(=O)CO5)CO3)c2c1;740.0
CHEMBL4227539;O=c1oc(OCc2ccccc2)nc2c(Cl)cccc12;470.0
CHEMBL3479794;CCCN(Cc1ccccc1C)C(CC)CO;30199.52
CHEMBL3775114;CCOC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCCN(C)C)cc12;22500.0
CHEMBL4294258;CN(C/C=C/c1ccccc1[N+](=O)[O-])Cc1ccc2c(c1)OCCO2.Cl;1000.0
CHEMBL3793400;Cc1ccc2c(c1)[n+]([O-])c(C(=O)/C=C/c1ccc([N+](=O)[O-])o1)c(C)[n+]2[O-];29700.0
CHEMBL3793158;Cc1c(C(=O)/C=C/c2ccc([N+](=O)[O-])s2)[n+]([O-])c2cc(Cl)c(Cl)cc2[n+]1[O-];100000.0
CHEMBL3751862;O=C(c1ccc(F)cc1)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(F)cc2[n+]1[O-];5200.0
CHEMBL4876801;CN1N=C(c2ccccc2)C(c2ccccc2)c2c1c1ccccc1c1nc3ccccc3nc21;100000.0
CHEMBL4867599;CN1N=C(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)c2c1c1ccccc1c1nc3ccccc3nc21;100000.0
CHEMBL4864553;CN1N=C(c2ccc([N+](=O)O)cc2)C(c2ccc([N+](=O)[O-])cc2)c2c1c1ccccc1c1nc3ccccc3nc21;77920.0
CHEMBL4848398;COc1cccc(C2=NN(C)c3c(c4nc5ccccc5nc4c4ccccc34)C2c2cccc(OC)c2)c1;90770.0
CHEMBL3604949;CC[C@@H]1Oc2ccccc2N(CC(=O)NCCCN2CCC(Cc3ccccc3)CC2)C1=O;154000.0
CHEMBL3604947;COC(=O)c1c(C)nc2n(CCN3CCCCC3)c3ccccc3n12;55000.0
CHEMBL3659006;C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)N5CC(F)(F)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;300.0
CHEMBL4876370;Cc1cn(C2CCN(Cc3cc(Oc4cc(Cl)cc(Cl)c4)ccn3)CC2)c(=O)[nH]c1=O;600.0
CHEMBL4872003;CCC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C(C)(C)C)C(C)(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1;4570.0
CHEMBL3596412;COC(=O)c1ccc2ccc(OCC(COc3ccc4ccc(OC)cc4c3)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2c1;212.0
CHEMBL3580836;CC[C@H](C)[C@H](NS(=O)(=O)c1ccccc1)C(=O)NO;100000.0
CHEMBL3601586;O=C1OCC(O)=C1c1ccccc1OCc1ccccc1;50000.0
CHEMBL3594260;O=[N+]([O-])c1cccc(CNc2cccc([N+](=O)[O-])c2)c1;85000.0
CHEMBL3658963;COCc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31;1700.0
CHEMBL3658965;C[C@@H]1O[C@H](C)CN2c3c(cc4c(OCc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;2400.0
CHEMBL3658966;C[C@@H]1O[C@H](C)CN2c3c(cc4c(-n5cncn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;2800.0
CHEMBL3658985;Cc1ncsc1-c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@@H]1[C@@H](C)O[C@@H](C)CN31;900.0
CHEMBL3663226;CC[C@@H]1O[C@H](C)CN2c3c(cc4c(C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;200.0
CHEMBL3659027;C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5cnccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;200.0
CHEMBL3663191;C[C@@H]1O[C@H](C)CN2c3c(cc4c(C(=O)NCc5ccncc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;1200.0
CHEMBL3663203;C[C@@H]1CN2c3c(cc4c(-c5cnc(N6CCOCC6)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1;83000.0
CHEMBL3663205;COc1cncc(-c2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)n1;1100.0
CHEMBL3663208;C[C@@H]1O[C@H](C)CN2c3c(cc4c(-c5ccnc(NCCO)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;300.0
CHEMBL1917480;OC[C@H]1O[C@H](n2cc(-c3cccnc3)nn2)[C@@H](O)[C@@H](O)[C@@H]1O;216.0
CHEMBL3658939;C[C@@H]1O[C@H](C)CN2c3c(cc4c(N(C)C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;300.0
CHEMBL3883439;CCCC(O)CC(=O)CCc1ccc(O)c(OC)c1;218000.0
CHEMBL138517;Cc1sc(NC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1-c1ccc(Br)cc1;838.0
CHEMBL4447735;COc1ccc(C(O)CC(=O)N(C)O)cc1OC;405000.0
CHEMBL4476469;COc1cc(C(O)CC(=O)N(C)O)ccc1OCc1ccccc1;258000.0
CHEMBL4534392;CN(O)C(=O)CC(O)c1ccc(OCc2ccccc2)cc1;198000.0
CHEMBL4473012;CN(O)C(=O)CC(O)c1ccc(Cl)cc1;87400.0
CHEMBL4535418;COc1cccc(C(O)CC(=O)N(C)O)c1;89200.0
CHEMBL4218889;N#C/C(=C\c1ccc(O)cc1O)c1nc2ccccc2s1;23190.0
CHEMBL4205116;N#C/C(=C\c1ccc(-c2cccc(C(=O)O)c2)o1)c1nc2ccccc2s1;3740.0
CHEMBL4205529;N#C/C(=C\c1ccc(-c2ccc(C(=O)O)cc2)o1)c1nc2ccccc2s1;14060.0
CHEMBL479579;CC(C)C[C@H](NP(=O)(O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;33.0
CHEMBL331151;CCC(CC)C(=O)N[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O;3999.45
CHEMBL298659;CC(=O)N[C@@H]1[C@@H](N)CC(C(=O)O)=C[C@H]1Oc1ccccc1;529.66
CHEMBL4557807;COc1ccccc1NC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O;9800.0
CHEMBL4514087;C[C@H](CCC(=O)Nc1cccc(F)c1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O;16000.0
CHEMBL4171880;C[C@H](CCC(=O)NCCNCCNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O;4.36
CHEMBL3350233;C[C@@H](N)P(=O)(O)C[C@H](C)C(=O)O;35000.0
CHEMBL19023;COc1ccc(Cc2cnc(N)nc2N)cc1;500.0
CHEMBL4514933;C[C@H](CCC(=O)NC1CC1)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O;25000.0
CHEMBL3979146;COc1ccc(-c2ccc(CC[C@](C)(C(=O)NO)S(C)(=O)=O)cc2)cn1;0.237
CHEMBL3916698;C[C@@](CCc1ccc(-c2ccc(OCC(=O)N3CCC(O)CC3)cc2)cc1)(C(=O)NO)S(C)(=O)=O;0.533
CHEMBL336094;COc1ccc(C2=NOC(C(=O)NO)C2)cc1;13000.0
CHEMBL267345;C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2;100.0
CHEMBL4074635;Cc1nc(-c2ccc(F)cc2)oc1-c1csc(-c2ccccc2)n1;100000.0
CHEMBL3647127;CC(CCc1ccc(-c2ccc(C(=O)CO)cc2)cc1)(C(=O)NO)S(C)(=O)=O;0.2
CHEMBL4793836;COC(=O)CNC(=O)c1ccc(NC(=O)c2[nH]c(C)c(Cl)c2Cl)c(O[C@H]2CCNC2)c1.Cl;74.0
CHEMBL2204151;O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1;34000.0
CHEMBL1289752;c1ccc2cc(C3NCCc4c3[nH]c3ccccc43)ccc2c1;100.0
CHEMBL2204150;O=C1O/C(=C\c2ccc(O)c(Br)c2)C(c2ccc(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1;59000.0
CHEMBL4064483;COc1c(Br)cc([C@H](O)C2=C(c3ccc(O)c(Br)c3)/C(=C/c3cc(Br)c(O)c(Br)c3)OC2=O)cc1Br;159000.0
CHEMBL555331;Cl.F[C@H]1CCNC[C@@H]1CCCc1cc(Br)ccc1Cl;400000.0
CHEMBL139396;O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1nc(CCCO)cs1;2070.0
CHEMBL272465;Cc1c(Br)c(=O)oc2c(Br)c(O)c(O)cc12;55400.0
CHEMBL1330152;CCn1c2ccc(C)cc2c2nc3cc(C(=O)O)ccc3nc21;190560.0
CHEMBL1541244;O=C(O)CSCC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1;86810.0
CHEMBL1459778;C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)c1;166770.0
CHEMBL1320111;COc1ccc(N2C(=O)C(Cl)=C(Nc3ccccc3O)C2=O)cc1;53600.0
CHEMBL1371132;Cc1nc(Nc2ccc(C(=O)O)cc2)nc(Nc2ccc(C(=O)O)cc2)c1[N+](=O)[O-];211110.0
CHEMBL1361920;Cc1cc(/C=C2\C(=O)NC(=O)N(Cc3ccccc3)C2=O)c(C)n1-c1ccc(Cl)c(C(=O)O)c1;71930.0
CHEMBL1510581;O=C(Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1)c1cccs1;97350.0
CHEMBL1447211;CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1;70340.0
CHEMBL3702468;C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5CCOC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;1300.0
CHEMBL3702491;C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C[C@@H](CO)OC5=O)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12;170.0
CHEMBL55554;c1ccc(CCC2CCCNC2)cc1;900000.0
CHEMBL4756778;CC(C)(C)OC(=O)NCCn1cc(-c2nc(-c3c[nH]c4ccccc34)cs2)c2ccccc21;3.9
CHEMBL74072;O=C(c1ccc(O)cc1)N1CCc2c([nH]c3ccccc23)C1c1ccc(O)cc1;28100.0
CHEMBL81332;CC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O)[C@@H](C)O;1000.0
CHEMBL595337;COc1ccc(Cn2cnc3c(/C=C/c4ccccc4)nc(Cl)nc32)cc1;8000.0
CHEMBL498879;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;55500.0
CHEMBL40920;CSC(CCCCCCCCCC(=O)/C=C(\C)C[C@@H]1OCC(C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O)(SC)SC;9.0
CHEMBL3446657;COc1cccc(F)c1CN1CCC(c2nc(C)cc(C)n2)C1;194984.46
CHEMBL3446692;Cc1cnc(Nc2cccc(C3CCCN3Cc3cn(C)nc3C)n2)s1;30199.52
CHEMBL3497853;Cl.c1cn(-c2cncc(C3CCNCC3)n2)cn1;194984.46
CHEMBL3448985;Cn1nccc1C(=O)N1CCCC1c1[nH]ncc1C(N)=O;194984.46
CHEMBL3504820;Cc1nc(C2CCN(Cc3ncc[nH]3)CC2)no1.O=CO;194984.46
CHEMBL314664;CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(F)(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O;3100.0
CHEMBL4076241;COc1ccccc1/C=C/CN(C)Cc1ccc2c(c1)OCCC2.Cl;1000.0
CHEMBL4078906;CN(C/C=C/c1ccc(Cl)cc1)Cc1ccc2c(c1)CCO2.Cl;1000.0
CHEMBL4746046;O=C(O)c1cc(NCc2cccc(Cl)c2)ccc1N1CCOCC1;4900.0
CHEMBL3945790;O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc(O)c(O)c2)N1;3100.0
CHEMBL564880;COc1cc(Cc2cnc(N)nc2N)cc(CCC(=O)N2N=Cc3ccccc3C2C)c1OC;92.0
CHEMBL4761278;O=CN(O)CCn1ccc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ncc21;1000.0
CHEMBL4776397;CS[C@@H](Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O;1000.0
CHEMBL4065069;O=S(=O)(c1ccc(O)c2ncccc12)N1CCc2ccc(Cl)cc21;12800.0
CHEMBL4073657;CN(c1ccccc1)S(=O)(=O)c1ccc(O)c2ncccc12;7190.0
CHEMBL3497774;C[C@H]1CN2C[C@H](O)CC2CN1Cc1ccc2nccnc2c1.Cl;30199.52
CHEMBL3497803;CN(C)Cc1cc(C2CCCCN2S(=O)(=O)Cc2ccccc2)nn1C.Cl;100000.0
CHEMBL3448509;Cc1nccc(N2CCCC2CCNS(C)(=O)=O)n1;194984.46
CHEMBL3449990;CN1CCCC(CCCc2cccnc2)(C(N)=O)C1;194984.46
CHEMBL3450097;CO[C@H]1CN(Cc2ccc(F)c(F)c2)C[C@@]12CCCO2;194984.46
CHEMBL3504493;O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.c1cncc(CN2CCN3C[C@H](Oc4cncnc4)C[C@H]3C2)c1;194984.46
CHEMBL3449247;CN1CCC(c2cncc(-c3cccc(Cl)c3)n2)CC1;194984.46
CHEMBL1488814;Cc1cc(N)n(-c2ccc(Oc3ccccc3)c(S(=O)(=O)O)c2)n1;122710.0
CHEMBL324842;O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O;84940.0
CHEMBL1509676;COC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)cc1;75830.0
CHEMBL2004417;O=[N+]([O-])c1cc(/C=N/Nc2nc3ccccc3[nH]2)c(O)cc1O;124940.0
CHEMBL2007178;O=C(O)c1ccc(-n2cccc2/C=N\NC(=O)c2cc3cc(Br)ccc3o2)cc1;66040.0
CHEMBL1535285;O=C1NN(c2ccccc2)C(=O)/C1=C/c1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1;80400.0
CHEMBL4093532;CC(C)c1ccc(N2C(=O)C3CN(C)C4(C(=O)c5ccccc5C4=O)C3C2=O)cc1;28460.0
CHEMBL4071803;CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O;2170.0
CHEMBL497634;O=C(CP(=O)([O-])[O-])NCCCc1cccc(Oc2ccc(Cl)cc2)c1.[K+].[K+];28.0
CHEMBL497617;O=C(CP(=O)([O-])[O-])N(O)CCCc1cccc(Oc2ccccc2)c1.[K+].[K+];110.0
CHEMBL1288247;CCCCCCCCCCCCCCC(N)C(=O)N(CC[N+](C)(C)C)OCc1ccccc1.Cl.[Cl-];4000.0
CHEMBL4067858;CN(C/C=C/c1cccc2ccccc12)Cc1coc2ccccc12.Cl;1000.0
CHEMBL4072789;CN(C/C=C/c1ccccc1C(F)(F)F)Cc1cccc2cc[nH]c12.Cl;1000.0
CHEMBL4095369;CN(C/C=C/c1ccc(C(F)(F)F)cc1)Cc1csc2ccccc12.Cl;1000.0
CHEMBL4095611;CN(C/C=C/c1cccc(C(F)(F)F)c1)Cc1coc2ccccc12.Cl;1000.0
CHEMBL4217608;N#C/C(=C\c1ccc(OCc2ccccc2)cc1)c1nc2ccccc2s1;47930.0
CHEMBL3827225;Cc1cccc(/C=C/CN(C)Cc2ccc3c(c2)CCCCC3)c1.Cl;770.1
CHEMBL3809860;Nc1ccccc1-c1nnc(SCC(=O)Nc2cccc(Cl)c2)[nH]1;230.0
